"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","x","y","r"
"19",5.05807270483686,NA,NA,NA,NA,NA,7.79628489723062,NA,1.78344721476298,4.89325249089507,NA,NA,NA,-2.6530612244898,9.88296408353165,10.2328741288686
"20",5.8770366957263,NA,NA,NA,NA,NA,6.67043866649166,NA,1.65523555313617,6.1076745509664,NA,NA,NA,-2.24489795918367,10.2599197855105,10.5026435173368
"21",5.19394790169468,NA,NA,NA,NA,NA,4.44713412670833,NA,5.26509218219919,12.4686035870568,NA,NA,NA,-1.83673469387755,10.6290735837005,10.7866027823135
"22",9.80551079631814,NA,NA,NA,NA,NA,8.22491641186517,NA,3.0375338743785,4.08323555185448,NA,NA,NA,-1.42857142857143,10.9832005973121,11.0757172087106
"23",6.95755387721699,NA,NA,NA,NA,NA,7.46450108925285,NA,1.98686680787653,6.15216534150346,NA,NA,NA,-1.02040816326531,11.3150759455558,11.3609936393502
"24",8.18280401119003,NA,NA,NA,NA,NA,4.36924097321365,9.98109010576731,5.58455740669758,4.02030667945368,NA,NA,NA,-0.612244897959183,11.6174747476423,11.6335963195902
"25",7.02001616077925,NA,NA,NA,NA,NA,4.3623701331166,5.90626557509787,7.19347516078822,4.43043600618411,NA,NA,NA,-0.204081632653061,11.8831721227819,11.8849244428582
"26",11.0277804350646,NA,NA,NA,NA,NA,6.97366902014015,5.66781308193828,9.28837658889102,3.9811310815902,NA,NA,NA,0.204081632653061,12.1048422327556,12.1065624680456
"27",9.68089539920858,NA,NA,NA,NA,NA,5.32714333585818,1.37487763571321,12.0451145352239,5.78738943708884,NA,NA,NA,0.612244897959183,12.2728372184603,12.2880990070027
"28",5.79550030027199,NA,NA,NA,NA,NA,5.28891284279316,3.40462744966902,NA,2.79122336693144,NA,NA,NA,1.02040816326531,12.3751871999092,12.4171853111909
"29",11.0269779009488,NA,NA,NA,NA,NA,6.7895557617162,1.53625241359711,NA,4.55736389561169,NA,NA,NA,1.42857142857143,12.3998213396857,12.4818422351292
"30",6.27895687627888,NA,NA,NA,NA,NA,5.20946005169387,5.06614200800763,NA,5.00208835724822,NA,NA,NA,1.83673469387755,12.3346688003733,12.4706715436899
"31",9.69372866598592,NA,NA,NA,NA,NA,8.44676845883322,1.65806046524765,NA,3.59618451442654,NA,NA,NA,2.24489795918367,12.1676587445555,12.37301443348
"32",9.1427052038924,NA,NA,NA,NA,NA,8.48347951673919,6.31991774028586,NA,1.84481212448246,NA,NA,NA,2.6530612244898,11.8867203348157,12.1791975999658
"33",7.78900593939593,NA,NA,NA,NA,NA,8.20231902725036,4.96444391254842,NA,6.73929744433669,NA,NA,NA,3.06122448979592,11.4797827337373,11.880930392471
"34",6.47749968361503,NA,NA,NA,NA,NA,4.90727080309974,4.57972551447647,NA,-0.0967891961073553,NA,NA,NA,3.46938775510204,10.9347751039039,11.4719639978605
"35",4.2879752318544,NA,NA,NA,NA,NA,6.3903489049355,0.823709864297728,NA,0.584360501630572,NA,NA,NA,3.87755102040816,10.2396266078988,10.9492170946172
"36",8.36827493349405,NA,NA,NA,NA,NA,5.48616350951752,3.26582643915221,NA,2.10478101268828,NA,NA,NA,4.28571428571429,9.38594691236375,10.3181076937821
"37",12.3610606402428,NA,NA,NA,NA,NA,7.51852952913713,4.32992007770699,NA,1.92536162291368,NA,NA,NA,4.69387755102041,8.40334179143419,9.62541634048303
"38",3.35549740917564,NA,NA,NA,NA,16.7942383648709,7.33724242149887,7.14476378955727,NA,NA,NA,NA,NA,5.10204081632653,7.34383268390357,8.94218647650742
"39",7.03533873553139,NA,NA,NA,NA,5.68636837673192,2.70899805014727,16.455623878601,NA,NA,NA,NA,5.05784468812805,5.51020408163265,6.25973074754371,8.33945909834596
"40",8.03616674007253,NA,NA,NA,NA,2.89683274726158,NA,NA,NA,NA,NA,NA,3.64399543359526,5.91836734693878,5.20334714012643,7.88047546243074
"41",11.6858705504567,17.7984743139485,NA,NA,NA,8.78097898126437,NA,NA,NA,NA,NA,NA,0.581420164787097,6.3265306122449,4.22499522660315,7.60759976947337
"42",8.64567679710174,19.6146426754085,NA,NA,NA,6.66210522842852,NA,NA,NA,NA,NA,NA,0.214109303685081,6.73469387755102,3.36022343436211,7.52643362776551
"43",16.3418546917309,11.8323275290855,NA,NA,NA,6.36229792776473,NA,NA,NA,NA,NA,1.53412257968626,NA,7.14285714285714,2.637962502074,7.61441096379844
"44",23.551972433194,12.3379473120607,NA,NA,NA,3.78957263075378,NA,NA,NA,NA,NA,0.439333111256707,NA,7.55102040816326,2.08711195289668,7.83415250735026
"45",21.595195173874,11.1345503432655,NA,NA,NA,5.51340237243176,NA,NA,NA,NA,NA,0.121816798536744,NA,7.95918367346939,1.73657130998802,8.14642772402083
"46",33.0849919038608,19.9506545777649,NA,NA,NA,5.35080274114485,NA,NA,NA,NA,NA,3.20784810734969,NA,8.36734693877551,1.61524009650589,8.52182464987377
"47",25.7455890465501,12.2999084661439,NA,NA,NA,0.0527155802618807,NA,NA,NA,NA,NA,2.84274982012441,NA,8.77551020408163,1.75201783560815,8.94869520311369
"48",25.0990988816672,23.8023696956276,NA,NA,NA,7.64069852462057,NA,NA,NA,NA,NA,2.33581311472889,NA,9.18367346938776,2.17580405045268,9.43790133760164
"49",7.5713084627291,13.0578516698959,NA,NA,NA,4.73156767085128,NA,NA,NA,NA,NA,4.78000043344072,9.37998298581403,9.59183673469388,2.91549826419734,10.0251414989296
"50",21.8752354183687,13.0184776725353,NA,NA,NA,7.93663844382107,NA,NA,NA,NA,NA,NA,2.44951483182397,10,4,10.770329614269
